,VehId,Vehicle Type,Vehicle Class,Engine Configuration & Displacement,Transmission,Drive Wheels,Generalized_Weight,EngineType,DayNum,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%]
172,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,115000,42.3164691667,-83.7341433333,11.0,11.670000076300001,1248.0,56.0784339905,-6.0,,,,,,,,-3.125,,0.0,
173,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,115200,42.3164691667,-83.7341433333,20.0,11.670000076300001,1248.0,56.0784339905,-6.0,,,,,,,,-3.125,,0.0,
174,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,115900,42.3163538889,-83.7342791667,20.0,11.670000076300001,1248.0,56.0784339905,-6.0,,,,,,,,-3.125,,0.0,
175,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,116100,42.3163538889,-83.7342791667,20.0,20.5900001526,1824.0,56.0784339905,-6.0,,,,,,,,-3.125,,0.0,
176,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,116300,42.3163538889,-83.7342791667,24.0,20.5900001526,1824.0,56.0784339905,-6.0,,,,,,,,-3.125,,0.0,
177,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,117600,42.3163538889,-83.7342791667,30.0,20.5900001526,1824.0,56.0784339905,-6.0,,,,,,,,2.34375,,0.0,
178,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,118400,42.3163538889,-83.7342791667,30.0,24.540000915500002,2089.0,56.0784339905,-6.0,,,,,,,,2.34375,,0.0,
179,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,118700,42.3163538889,-83.7342791667,41.0,24.540000915500002,2089.0,56.0784339905,-6.0,,,,,,,,2.34375,,0.0,
180,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,118800,42.3161275,-83.7343847222,41.0,24.540000915500002,2089.0,56.0784339905,-6.0,,,,,,,,2.34375,,0.0,
181,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,119700,42.3161275,-83.7343847222,44.0,24.540000915500002,2089.0,56.0784339905,-6.0,,,,,,,,2.34375,,0.0,
182,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,120000,42.3161275,-83.7343847222,44.0,24.540000915500002,2089.0,16.862745285,-6.0,,,,,,,,2.34375,,0.0,
183,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,120500,42.3161275,-83.7343847222,44.0,3.8099999427800006,1328.0,16.862745285,-6.0,,,,,,,,2.34375,,0.0,
184,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,120700,42.3161275,-83.7343847222,45.0,3.8099999427800006,1328.0,16.862745285,-6.0,,,,,,,,2.34375,,0.0,
185,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,121800,42.3161275,-83.7343847222,46.0,3.8099999427800006,1328.0,16.862745285,-6.0,,,,,,,,2.34375,,0.0,
186,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,121900,42.3157783333,-83.73445500000001,46.0,3.8099999427800006,1328.0,16.862745285,-6.0,,,,,,,,2.34375,,0.0,
187,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,122600,42.3157783333,-83.73445500000001,46.0,10.960000038099999,1320.0,16.862745285,-6.0,,,,,,,,2.34375,,0.0,
188,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,122700,42.3157783333,-83.73445500000001,46.0,10.960000038099999,1320.0,16.862745285,-6.0,,,,,,,,-4.6875,,0.0,
189,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,123200,42.3157783333,-83.73445500000001,47.0,10.960000038099999,1320.0,16.862745285,-6.0,,,,,,,,-4.6875,,0.0,
190,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,124200,42.3157783333,-83.73445500000001,49.0,10.960000038099999,1320.0,16.862745285,-6.0,,,,,,,,-4.6875,,0.0,
191,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,125000,42.3157783333,-83.73445500000001,49.0,4.900000095369999,1325.0,16.862745285,-6.0,,,,,,,,-4.6875,,0.0,
192,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,125100,42.3157783333,-83.73445500000001,49.0,4.900000095369999,1325.0,14.509803772,-6.0,,,,,,,,-4.6875,,0.0,
193,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,125200,42.3157783333,-83.73445500000001,50.0,4.900000095369999,1325.0,14.509803772,-6.0,,,,,,,,-4.6875,,0.0,
194,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,125900,42.315212222199996,-83.7345069444,50.0,4.900000095369999,1325.0,14.509803772,-6.0,,,,,,,,-4.6875,,0.0,
195,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,126300,42.315212222199996,-83.7345069444,51.0,4.900000095369999,1325.0,14.509803772,-6.0,,,,,,,,-4.6875,,0.0,
196,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,127100,42.315212222199996,-83.7345069444,51.0,14.420000076300001,1394.0,14.509803772,-6.0,,,,,,,,-4.6875,,0.0,
197,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,127300,42.315212222199996,-83.7345069444,54.0,14.420000076300001,1394.0,14.509803772,-6.0,,,,,,,,-4.6875,,0.0,
198,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,128700,42.315212222199996,-83.7345069444,55.0,14.420000076300001,1394.0,14.509803772,-6.0,,,,,,,,-4.6875,,0.0,
199,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,129000,42.3147416667,-83.7345502778,55.0,14.420000076300001,1394.0,14.509803772,-6.0,,,,,,,,-4.6875,,0.0,
200,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,129600,42.3147416667,-83.7345502778,55.0,10.6000003815,1248.0,14.509803772,-6.0,,,,,,,,-4.6875,,0.0,
201,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,129700,42.3147416667,-83.7345502778,56.0,10.6000003815,1248.0,14.509803772,-6.0,,,,,,,,-4.6875,,0.0,
202,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,130100,42.3147416667,-83.7345502778,56.0,10.6000003815,1248.0,12.941176414500001,-6.0,,,,,,,,-4.6875,,0.0,
203,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,130800,42.3147416667,-83.7345502778,57.0,10.6000003815,1248.0,12.941176414500001,-6.0,,,,,,,,-4.6875,,0.0,
204,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,131800,42.3147416667,-83.7345502778,57.0,14.420000076300001,1450.0,12.941176414500001,-6.0,,,,,,,,-4.6875,,0.0,
205,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,131900,42.3147416667,-83.7345502778,57.0,14.420000076300001,1450.0,12.941176414500001,-7.0,,,,,,,,-4.6875,,0.0,
206,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,132000,42.3142605556,-83.7346038889,57.0,14.420000076300001,1450.0,12.941176414500001,-7.0,,,,,,,,-4.6875,,0.0,
207,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,133000,42.3142605556,-83.7346038889,58.0,14.420000076300001,1450.0,12.941176414500001,-7.0,,,,,,,,-4.6875,,0.0,
208,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,133100,42.3142605556,-83.7346038889,58.0,14.420000076300001,1450.0,12.941176414500001,-7.0,,,,,,,,-3.90625,,0.0,
209,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,134000,42.3142605556,-83.7346038889,57.0,6.03000020981,1299.0,12.941176414500001,-7.0,,,,,,,,-3.90625,,-3.125,
210,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,135400,42.3142605556,-83.7346038889,57.0,6.03000020981,1299.0,51.764705658000004,-7.0,,,,,,,,-3.90625,,-3.125,
211,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,135900,42.3136175,-83.7346447222,57.0,6.03000020981,1299.0,51.764705658000004,-7.0,,,,,,,,-3.90625,,-3.125,
212,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,136000,42.3136175,-83.7346447222,57.0,8.68000030518,1323.0,51.764705658000004,-7.0,,,,,,,,-3.90625,,-3.125,
213,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,136800,42.3136175,-83.7346447222,56.0,8.68000030518,1323.0,51.764705658000004,-7.0,,,,,,,,-3.90625,,-3.125,
214,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,137800,42.3136175,-83.7346447222,55.0,8.68000030518,1323.0,51.764705658000004,-7.0,,,,,,,,-3.90625,,-3.125,
215,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,137900,42.3136175,-83.7346447222,55.0,11.4799995422,1320.0,51.764705658000004,-7.0,,,,,,,,-3.90625,,-3.125,
216,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,138800,42.3131561111,-83.7346775,54.0,11.4799995422,1320.0,51.764705658000004,-7.0,,,,,,,,-3.90625,,-3.125,
217,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,140400,42.3131561111,-83.7346775,54.0,4.349999904630001,1280.0,17.6470584869,-7.0,,,,,,,,-3.90625,,-3.125,
218,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,141900,42.3127,-83.7347261111,55.0,4.349999904630001,1280.0,17.6470584869,-7.0,,,,,,,,-3.90625,,-3.125,
219,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,142500,42.3127,-83.7347261111,55.0,7.26000022888,1327.0,17.6470584869,-7.0,,,,,,,,-3.90625,,-3.125,
220,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,143000,42.3127,-83.7347261111,56.0,7.26000022888,1327.0,17.6470584869,-7.0,,,,,,,,-3.90625,,-3.125,
221,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,143600,42.3127,-83.7347261111,56.0,7.26000022888,1327.0,17.6470584869,-7.0,,,,,,,,-1.5625,,-3.125,
222,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,144000,42.3127,-83.7347261111,57.0,7.26000022888,1327.0,17.6470584869,-7.0,,,,,,,,-1.5625,,-3.125,
223,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,144600,42.3127,-83.7347261111,57.0,11.3199996948,1257.0,17.6470584869,-7.0,,,,,,,,-1.5625,,-3.125,
224,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,144900,42.3122247222,-83.7347919444,57.0,11.3199996948,1257.0,17.6470584869,-7.0,,,,,,,,-1.5625,,-3.125,
225,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,145500,42.3122247222,-83.7347919444,57.0,11.3199996948,1257.0,38.4313735962,-7.0,,,,,,,,-1.5625,,-3.125,
226,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,146200,42.3122247222,-83.7347919444,58.0,11.3199996948,1257.0,38.4313735962,-7.0,,,,,,,,-1.5625,,-3.125,
227,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,147000,42.3122247222,-83.7347919444,58.0,10.3900003433,1417.0,38.4313735962,-7.0,,,,,,,,-1.5625,,-3.125,
228,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,147200,42.3122247222,-83.7347919444,59.0,10.3900003433,1417.0,38.4313735962,-7.0,,,,,,,,-1.5625,,-3.125,
229,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,147900,42.3117452778,-83.73482277779999,59.0,10.3900003433,1417.0,38.4313735962,-7.0,,,,,,,,-1.5625,,-3.125,
230,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,148300,42.3117452778,-83.73482277779999,60.0,10.3900003433,1417.0,38.4313735962,-7.0,,,,,,,,-1.5625,,-3.125,
231,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,149100,42.3117452778,-83.73482277779999,60.0,5.57000017166,1328.0,38.4313735962,-7.0,,,,,,,,0.78125,,-3.125,
232,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,149300,42.3117452778,-83.73482277779999,61.0,5.57000017166,1328.0,38.4313735962,-7.0,,,,,,,,0.78125,,-3.125,
233,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,150700,42.3117452778,-83.73482277779999,61.0,5.57000017166,1328.0,31.764705658,-7.0,,,,,,,,0.78125,,-3.125,
234,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,150800,42.311246388899995,-83.73486944439999,61.0,5.57000017166,1328.0,31.764705658,-7.0,,,,,,,,0.78125,,-3.125,
235,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,151500,42.311246388899995,-83.73486944439999,61.0,13.0,1206.0,31.764705658,-7.0,,,,,,,,0.78125,,-3.125,
236,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,153600,42.311246388899995,-83.73486944439999,61.0,9.92000007629,1210.0,31.764705658,-7.0,,,,,,,,0.78125,,-3.125,
237,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,153900,42.3107616667,-83.7349258333,61.0,9.92000007629,1210.0,31.764705658,-7.0,,,,,,,,0.78125,,-3.125,
238,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,154800,42.3107616667,-83.7349258333,59.0,9.92000007629,1210.0,31.764705658,-7.0,,,,,,,,0.78125,,-3.125,
239,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,155600,42.3107616667,-83.7349258333,59.0,10.8100004196,1216.0,31.764705658,-7.0,,,,,,,,0.78125,,-3.125,
240,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,156200,42.3107616667,-83.7349258333,58.0,10.8100004196,1216.0,35.686275482199996,-7.0,,,,,,,,0.78125,,-3.125,
241,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,157200,42.3107616667,-83.7349258333,56.0,10.8100004196,1216.0,35.686275482199996,-7.0,,,,,,,,0.78125,,-3.125,
242,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,157900,42.3101744444,-83.7349647222,56.0,10.8100004196,1216.0,35.686275482199996,-7.0,,,,,,,,0.78125,,-3.125,
243,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,158000,42.3101744444,-83.7349647222,56.0,10.920000076300001,1376.0,35.686275482199996,-7.0,,,,,,,,0.78125,,-3.125,
244,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,158300,42.3101744444,-83.7349647222,54.0,10.920000076300001,1376.0,35.686275482199996,-7.0,,,,,,,,0.78125,,-3.125,
245,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,159300,42.3101744444,-83.7349647222,53.0,10.920000076300001,1376.0,35.686275482199996,-7.0,,,,,,,,0.78125,,-3.125,
246,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,160100,42.3101744444,-83.7349647222,53.0,23.9500007629,1347.0,35.686275482199996,-7.0,,,,,,,,0.78125,,-3.125,
247,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,160300,42.3101744444,-83.7349647222,52.0,23.9500007629,1347.0,35.686275482199996,-7.0,,,,,,,,0.78125,,-3.125,
248,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,160900,42.3097733333,-83.7349866667,52.0,23.9500007629,1347.0,35.686275482199996,-7.0,,,,,,,,0.78125,,-3.125,
249,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,161200,42.3097733333,-83.7349866667,52.0,23.9500007629,1347.0,24.3137264252,-7.0,,,,,,,,0.78125,,-3.125,
250,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,161700,42.3097733333,-83.7349866667,51.0,23.9500007629,1347.0,24.3137264252,-7.0,,,,,,,,0.78125,,-3.125,
251,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,162500,42.3097733333,-83.7349866667,51.0,12.0900001526,1389.0,24.3137264252,-7.0,,,,,,,,0.78125,,-3.125,
252,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,162700,42.3097733333,-83.7349866667,50.0,12.0900001526,1389.0,24.3137264252,-7.0,,,,,,,,0.78125,,-3.125,
253,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,163800,42.3093819444,-83.7349966667,50.0,12.0900001526,1389.0,24.3137264252,-7.0,,,,,,,,0.78125,,-3.125,
254,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,163900,42.3093819444,-83.7349966667,50.0,12.0900001526,1389.0,24.3137264252,-7.0,,,,,,,,0.78125,,0.0,
255,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,164800,42.3093819444,-83.7349966667,50.0,9.89999961853,1280.0,24.3137264252,-7.0,,,,,,,,0.78125,,0.0,
256,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,164900,42.3093819444,-83.7349966667,49.0,9.89999961853,1280.0,24.3137264252,-7.0,,,,,,,,0.78125,,0.0,
257,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,165100,42.3093819444,-83.7349966667,49.0,9.89999961853,1280.0,24.3137264252,-7.0,,,,,,,,-3.90625,,0.0,
258,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,166500,42.3093819444,-83.7349966667,49.0,9.89999961853,1280.0,8.627450942989999,-7.0,,,,,,,,-3.90625,,0.0,
259,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,166800,42.3089963889,-83.73502194439999,49.0,10.279999733,1405.0,8.627450942989999,-7.0,,,,,,,,-3.90625,,0.0,
260,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,169000,42.3089963889,-83.73502194439999,49.0,8.25,1234.0,8.627450942989999,-7.0,,,,,,,,-3.90625,,0.0,
261,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,169100,42.3089963889,-83.73502194439999,50.0,8.25,1234.0,8.627450942989999,-7.0,,,,,,,,-3.90625,,0.0,
262,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,169900,42.3085986111,-83.7350358333,50.0,8.25,1234.0,8.627450942989999,-7.0,,,,,,,,-3.90625,,0.0,
263,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,170700,42.3085986111,-83.7350358333,49.0,8.25,1234.0,8.627450942989999,-7.0,,,,,,,,2.34375,,0.0,
264,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,171000,42.3085986111,-83.7350358333,49.0,3.68000006676,1221.0,8.627450942989999,-7.0,,,,,,,,2.34375,,0.0,
265,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,171600,42.3085986111,-83.7350358333,49.0,3.68000006676,1221.0,11.764705657999999,-7.0,,,,,,,,2.34375,,0.0,
266,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,171800,42.3085986111,-83.7350358333,50.0,3.68000006676,1221.0,11.764705657999999,-7.0,,,,,,,,2.34375,,0.0,
267,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,173200,42.3085986111,-83.7350358333,49.0,3.53999996185,1184.0,11.764705657999999,-7.0,,,,,,,,2.34375,,0.0,
268,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,173900,42.3080513889,-83.7350572222,49.0,3.53999996185,1184.0,11.764705657999999,-7.0,,,,,,,,2.34375,,0.0,
269,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,175100,42.3080513889,-83.7350572222,49.0,3.56999993324,1205.0,11.764705657999999,-7.0,,,,,,,,2.34375,,0.0,
270,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,176000,42.3080513889,-83.7350572222,49.0,3.56999993324,1205.0,11.764705657999999,-7.0,,,,,,,,-1.5625,,0.0,
271,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,176300,42.3080513889,-83.7350572222,48.0,3.56999993324,1205.0,11.764705657999999,-7.0,,,,,,,,-1.5625,,0.0,
272,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,176800,42.3076541667,-83.73508000000001,48.0,3.56999993324,1205.0,11.764705657999999,-7.0,,,,,,,,-1.5625,,0.0,
273,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,177100,42.3076541667,-83.73508000000001,48.0,3.70000004768,1188.0,12.1568632126,-7.0,,,,,,,,-1.5625,,0.0,
274,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,179500,42.3076541667,-83.73508000000001,48.0,3.53999996185,1203.0,12.1568632126,-7.0,,,,,,,,-1.5625,,0.0,
275,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,179900,42.3072608333,-83.7350869444,48.0,3.53999996185,1203.0,12.1568632126,-7.0,,,,,,,,-1.5625,,0.0,
276,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,180700,42.3072608333,-83.7350869444,47.0,3.53999996185,1203.0,12.1568632126,-7.0,,,,,,,,-1.5625,,0.0,
277,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,181600,42.3072608333,-83.7350869444,47.0,3.52999997139,1200.0,12.1568632126,-7.0,,,,,,,,-2.34375,,0.0,
278,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,182600,42.3072608333,-83.7350869444,47.0,3.52999997139,1200.0,12.941176414500001,-7.0,,,,,,,,-2.34375,,0.0,
279,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,182800,42.3069041667,-83.7350836111,46.0,3.52999997139,1200.0,12.941176414500001,-7.0,,,,,,,,-2.34375,,0.0,
280,115,HEV,NO DATA,4-GAS/ELECTRIC 2.5L,NO DATA,NO DATA,3500,,106.53559165700001,1327,183600,42.3069041667,-83.7350836111,46.0,3.81999993324,1201.0,12.941176414500001,-7.0,,,,,,,,-2.34375,,0.0,
