,TripId,TripId_raw,VehId,Aggressivity,Aggressiveness,Distance[km],Fuel Consumed[L],Fuel Rate[gpm],Weight,Displacement,SpeedAverage,SpeedVariance,Air Temperature[F],Precipitation Level[mm],Normalized PKE 1,Normalized PKE 2
2658,3968,1766,546,462.8878028599462,5170.062354583527,7.461805555555554,0.7365659445728301,0.0987114900125524,2500.0,1.5,33.22974607013301,611.0431632016226,7.26,0.0,36.783014552497534,5.913218795148338
2659,3970,1264,531,274.6886628598141,5958.01007758138,2.7784444444444443,0.3404638299283192,0.1225375697574531,2500.0,1.5,19.677419354838708,327.4458835376229,-8.74,0.0,71.64077635155597,11.255663375828327
2660,3971,2117,340,555.202378068975,5284.9292856499405,3.7003333333333335,0.4778570355836638,0.1291389160211684,3500.0,3.5,39.77952755905512,745.1405896818103,12.23,0.0,133.38946010819328,23.608754001450137
2661,3972,452,591,428.353643264145,4699.4201503003915,1.3269722222222224,0.1061012103795927,0.079957371075869,2500.0,2.0,25.335497835497844,417.3600820726633,26.05,0.0,100.5728039260122,9.67855435271247
2662,3973,1486,132,365.8781454334237,4779.6832332058975,1.5258333333333334,0.2187069950029335,0.1433360972165593,3500.0,3.5,43.90266666666667,720.1226898086337,-6.83,0.0,323.93022760251245,39.5914722625293
2663,3974,1757,359,325.59430390867834,6159.126119265814,2.1157222222222223,0.4464211775141938,0.2110017907007192,4500.0,3.5,37.638450502152075,511.6449562162964,10.62,0.0,630.106965823115,64.29662916562398
2664,3975,3743,157,613.8173751816723,8493.383144431076,0.4386944444444444,0.0769322792958056,0.1753664316247073,3500.0,3.5,18.487238979118327,211.2690228241515,-5.11,0.5,102.71634369150829,15.446066720527563
2665,3976,1220,248,304.32634488428914,2279.045208746791,4.5769166666666665,0.5853947854506931,0.1279015608289481,4000.0,2.4,41.95398428731762,558.6754082649213,-7.34,0.0,137.44223742671747,25.695722649342834
2666,3978,966,270,253.1338405784814,3746.88644923677,4.329194444444445,0.4885303684200434,0.1128455593042172,2500.0,2.0,37.13299232736573,351.95156056076047,10.05,0.0,88.64432782615359,14.556789128314438
2667,3979,5178,466,224.4040690293625,3983.4488220154426,1.4030555555555555,0.1363274214407708,0.0971646638659226,3000.0,2.0,45.159501557632396,1243.6428725693554,9.45,0.0,127.0122855327261,22.57996187248464
2668,3982,11420,367,465.21734767320015,4974.011848316209,2.6304722222222217,0.2596393398165361,0.0987044598392272,3500.0,2.5,48.05222222222223,528.1763576813745,2.8,0.0,23.91138625497741,3.6733433956921817
2669,3983,1940,185,311.73997240595884,4364.266548051955,9.617194444444443,0.9699062735310068,0.1008512699970719,2500.0,1.5,22.479310344827585,239.19161197947741,20.5,0.0,100.52539765249608,12.305368827518354
2670,3984,681,562,184.13466393976384,4030.112682809878,1.7379166666666666,0.2066343108456822,0.1188977094293065,3000.0,2.4,35.034229828850854,444.964511721559,2.02,0.0,29.524403862576364,4.37398575741872
2671,3985,756,484,453.0314731520923,7201.684980052155,2.4926111111111107,0.5419771565309147,0.2174334993994799,3500.0,3.5,91.85059171597635,905.6650515012053,8.7,0.0,25.842128706054062,4.05418011076759
2672,3987,1407,340,452.50426788711036,6440.718634714015,3.7045555555555563,0.5569073013459138,0.150330395372461,3500.0,3.5,22.99239864864865,381.9128753912408,12.94,0.0,278.33698030634577,31.809940606439515
2673,3988,1808,130,686.5978739509402,6477.534595806013,3.334138888888889,0.3545659406254742,0.1063440823677367,3500.0,2.4,33.33863636363636,456.1698022364879,19.3,0.0,40.60357431576389,6.237979294321269
2674,3989,1165,416,705.4277894879125,9610.042943587741,2.2768888888888887,0.4827882179731645,0.212038549763736,3500.0,2.4,32.14631782945737,307.2854154219602,-7.03,0.17,33.60014145938936,4.827606531521461
2675,3990,2204,459,268.5035262115406,3520.330044232732,3.9186666666666654,0.5114842987103193,0.1305250847338344,4000.0,3.6,36.85273972602739,456.5849796339989,6.77,0.0,187.56638541657134,26.79519791665305
2676,3991,1224,324,310.688391141893,5093.760590624463,5.327694444444445,0.4637738797203143,0.0870496393057832,3000.0,1.8,35.91858887381275,523.3330371364522,-5.48,0.0,443.9368165249089,57.405622826496845
2677,3993,35,599,797.5711651312109,4581.762711864407,1.6388888888888888,0.1735416099422554,0.1058897958969694,,2.2,18.83333333333333,221.20957095709568,11.67,0.3,38.47239359820109,5.655362205946743
2678,3995,1378,584,421.7123423649068,4209.138853033376,7.531944444444445,0.7452017579624305,0.098938828274562,3500.0,2.5,31.51,373.0274686716792,-14.32,0.0,25.772058499042373,3.0298065869701487
2679,3996,1806,494,606.2733538780367,5815.8980889606055,6.696472222222222,1.2545749381542866,0.1873486361954856,4500.0,3.5,55.617489589530045,1550.5518129798027,20.73,0.0,22.384570466371482,3.1074175127880608
2680,3997,2087,268,541.1811379655868,6302.511101505089,4.948027777777779,0.5496596298549343,0.11108660956260699,2500.0,2.0,30.552631578947373,392.9338980697126,25.26,0.0,160.4296250977193,28.35877211323321
2681,3998,1408,591,605.9255118309784,8723.971072126127,1.5786388888888891,0.2620890366063756,0.1660221589947303,2500.0,2.0,16.214618416338233,310.69908371634887,-8.65,0.0,174.52682026455966,18.665970081771086
2682,3999,1616,154,468.0534560408506,5141.831557022889,3.7609166666666662,0.6931991839452347,0.1843165497627532,3500.0,2.5,31.6010296010296,493.60092677360717,4.58,0.0,59.71425693854942,7.599996337633562
2683,4000,1798,465,446.99628958375365,5949.85521450528,6.235277777777778,0.9487686891843012,0.1521614149357813,4000.0,3.5,80.60957642725599,1339.8399081228379,22.3,0.0,53.93783577001252,7.675364544270787
2684,4002,735,145,523.7182720791444,6805.834753966846,3.6010277777777784,0.5272088590610844,0.1464051075402781,3500.0,2.4,20.56544502617801,367.91016809038297,9.99,0.0,53.9770391906831,7.866421215386375
2685,4003,1433,133,475.7145714506154,7310.791781890979,1.6373055555555558,0.331455131274383,0.2024393859470639,3500.0,2.4,28.9985590778098,402.2236631444123,-13.0,0.0,57.44047807396224,8.535735378123759
2686,4004,1599,494,707.4664748955548,4499.636794102612,8.259777777777778,1.0816190340656764,0.1309501372997805,4500.0,3.5,6.3047619047619055,147.0408424908425,13.76,0.0,45.53053934736764,6.464212376478122
2687,4005,1559,502,154.38869934927754,2726.304472835463,4.444111111111111,0.4208395081903701,0.0946959915421989,2500.0,2.0,33.54051987767584,613.7160309460469,3.69,0.0,42.40068709619829,6.813520816614523
2688,4006,246,461,364.137301555984,5615.666750938332,7.141805555555553,0.7862348373258754,0.110089084785327,3000.0,2.4,45.610271903323266,312.23250022887487,0.24,0.0,89.19887019043132,7.544183050932002
2689,4009,1074,345,364.183398044783,4324.29544543876,3.119583333333334,0.3614236817625397,0.1158563959169354,3500.0,2.5,36.614973262032095,443.03098163467183,7.46,0.0,192.2372581540297,41.63099858112745
2690,4013,1687,575,373.83824810893447,7197.244671604811,4.282611111111111,0.6670163906498137,0.1557499323063116,4000.0,2.4,28.859154929577464,531.5840055167802,3.84,0.0,239.20413494136602,34.69372949531263
2691,4014,1167,246,207.30054408092602,4676.867399345378,1.0438611111111111,0.1672108748200116,0.1601849834620511,3000.0,2.7,43.759493670886066,850.8207691687497,12.57,0.3,153.68746776689017,21.409199489915046
2692,4016,2718,531,321.3519365320235,4524.374516378643,1.2923333333333331,0.1509435841010191,0.1167992654895685,2500.0,1.5,33.18408736349454,243.12230889235568,-5.08,0.0,54.89584869100023,6.598058736899067
2693,4018,338,575,250.08130431136595,5330.006859948731,7.693611111111113,0.9967980288643103,0.1295617902267941,4000.0,2.4,42.083333333333336,314.52759669708826,21.5,0.0,24.65856590920122,3.483195059980508
2694,4019,2438,135,289.4019769312124,4815.4313771335055,7.128333333333334,0.9412183108816579,0.1320390429106838,3500.0,2.5,74.00860832137734,1405.0465877244392,0.37,0.0,94.11447692803964,10.927984287852944
2695,4021,1295,307,313.4948722709796,3309.108263493353,18.683583333333328,1.771124174559637,0.0947957435659453,3000.0,2.0,62.52272727272727,1209.7384386028966,-8.74,0.0,172.25392718470084,22.04440139566112
2696,4022,3253,624,338.8290797041567,3831.8433690432207,2.2558333333333334,0.2905815440396264,0.1288133922599009,,2.5,55.919439579684756,260.19349863274647,21.05,0.0,309.43146911948924,47.03358330616236
2697,4023,3373,575,264.8926686816037,4506.052120353706,4.275361111111112,0.5645402983483137,0.1320450562365706,4000.0,2.4,35.94475138121547,396.2320747652124,-6.35,0.0,48.091448182526506,6.312409301360042
2698,4025,1361,465,487.92551751203064,5318.644352871919,2.9727500000000004,0.5152383852172115,0.1733204558799803,4000.0,3.5,19.755395683453237,358.022912843814,13.22,0.0,96.5093194759934,11.599677821633822
2699,4026,1032,557,609.2283154810754,6108.963740106757,8.1495,1.4452844655128758,0.1773463973879226,4500.0,3.5,21.078779276082326,476.92631782695656,10.07,0.0,112.67618664335241,14.647904263635812
2700,4027,1150,248,390.58716642741484,4671.602045164039,5.215555555555556,0.6540461232515288,0.1254029635548308,4000.0,2.4,42.68174962292609,517.5496211033799,-6.45,0.14,188.11212322117032,27.807879084868656
2701,4028,1735,480,421.8007089783934,6263.037606482441,4.010833333333334,0.5901957749235267,0.1471504113667633,3500.0,2.4,35.19054652880355,593.2047625706869,7.69,0.0,13.398710377431152,2.0095822728788604
2702,4030,706,8,441.53801048750887,2890.986429005469,2.0570833333333334,0.1747466491301664,0.084948745779299,2500.0,1.5,26.663636363636364,243.56472060050044,8.31,0.0,118.81014794599253,15.624348223034634
2703,4033,2922,624,349.2042482149119,5572.953316953315,4.239583333333334,0.5182933487004319,0.1222510109956792,,2.5,14.453781512605042,149.05059745417157,2.56,0.0,23.53999533468486,3.392994099771604
2704,4034,2137,531,410.11968190096366,8489.32379747489,3.227583333333333,0.4723932489062602,0.1463612864856348,2500.0,1.5,23.79727095516569,323.13934864260915,-1.04,0.0,24.662126445191422,3.4101183243541997
2705,4036,879,149,389.6071120902774,3342.876423028379,8.891444444444446,0.7720153055066269,0.0868267591762323,2500.0,1.8,37.731829573934846,690.3223762924899,10.46,0.0,47.475584869907436,7.262039750655057
2706,4037,1618,276,458.49164558155496,3815.3674899966895,3.6932222222222224,0.3375118589876999,0.0913868266460874,2500.0,2.0,49.868200836820094,319.8211669868337,4.33,0.0,39.76496051888182,6.002258191529331
2707,4038,767,232,276.4372494571798,7377.900597390988,1.3670555555555557,0.2748336751331963,0.2010406043970225,3500.0,2.4,42.84487534626039,315.0498512552419,1.4,0.0,187.8871436958658,28.905714414748587
2708,4039,1960,584,196.50526711887028,3611.1569565934974,1.5147500000000005,0.1580422271346535,0.1043355188213589,3500.0,2.5,44.76716417910448,703.0713736705693,26.67,0.0,33.82493030190857,5.352922121448015
2709,4040,1160,299,356.93222422361123,5172.624379122221,8.187333333333333,1.0982223020385586,0.1341367521421576,3500.0,2.5,31.581127733026467,507.5201964226056,-5.48,0.0,39.62355704371601,6.45426212468462
2710,4043,1825,366,325.23037628162984,4745.574909620169,1.774916666666667,0.3644238365997469,0.2053188431004724,4500.0,3.5,29.99638802889577,348.44552127836977,17.4,0.0,275.31752176405575,26.4429258191466
2711,4045,701,522,262.49873419521106,4110.239292526444,5.126222222222223,0.5620245497643118,0.1096371802470696,3000.0,2.4,40.45825242718447,643.1787012202033,8.59,0.0,51.31877661956747,6.041785048828511
2712,4047,109,581,449.8766128629206,6523.782639378968,2.3616666666666672,0.291754009112398,0.1235373362508389,3500.0,2.5,45.426056338028175,689.6305554173094,16.09,0.0,90.4076012684455,10.072586010886592
2713,4049,2076,154,320.41300588012837,5986.306492166849,6.4629166666666675,0.8665694689592374,0.1340833424990116,3500.0,2.5,39.497596153846146,581.6519589322065,23.2,0.0,112.91356417005946,12.921988270143045
2714,4050,898,8,331.52523317703105,5355.863005269403,5.687972222222222,0.5686684816097234,0.099977366167156,2500.0,1.5,72.93899782135077,1049.2263728222417,10.05,0.0,25.992154146014258,3.7253152866342427
2715,4051,608,557,385.97873218570084,5901.751206612793,6.008555555555558,1.1424661779303182,0.1901399042360498,4500.0,3.5,29.05332167832168,621.399604004919,23.47,3.18,113.21348860849005,13.521449044333831
2716,4052,1434,308,328.7421925708033,6229.51332691151,5.6808611111111125,0.7841505160498131,0.1380337418417262,3000.0,1.8,40.41690544412607,628.9034153741168,-7.88,0.0,75.58379963635821,9.690230722610027
2717,4054,828,462,439.47514484496736,5269.129855047529,3.874833333333333,0.3396302704061571,0.0876502913001394,3000.0,1.8,24.795031055900626,113.61397515527952,9.26,0.0,46.62194390100206,6.506476106665951
2718,4055,1603,140,150.64916278328448,6994.322458821877,2.1771944444444444,0.3604740770446321,0.1655681595019935,3500.0,2.5,48.55089820359282,999.9717913570447,14.97,0.0,226.0492877754182,23.69871565387449
2719,4056,426,576,365.25187016883666,5150.855055067819,10.020472222222224,0.9828055712231912,0.0980797660457199,,2.0,41.066176470588225,363.1759833994948,24.4,0.0,212.1401875935166,30.513314653861976
2720,4057,1442,459,255.23863580690445,5017.865284974093,8.041666666666668,1.367653469376647,0.1700708977463187,4000.0,3.6,67.59002770083103,941.081455832564,-7.48,0.25,102.46355088597052,11.985415355927744
2721,4058,1733,480,239.75068473653423,5603.299742893002,4.559277777777779,0.6502959293784618,0.1426313466900497,3500.0,2.4,29.221544715447155,399.3825898696869,2.69,0.2,28.836577971433744,4.114309735823249
2722,4059,1501,591,603.2184753421892,6752.658834978451,6.393777777777778,0.7978327366999216,0.1247826816053679,2500.0,2.0,39.64429275692074,1354.6473242056109,-3.95,0.0,26.379296139071513,4.418466352307093
2723,4060,494,547,535.3357777337307,2910.1895083768195,19.418666666666667,1.8848144084617344,0.0970619889004601,2500.0,1.6,38.19975031210986,406.11004993757797,22.39,0.8,144.68791262711326,19.77748445982124
2724,4062,879,271,275.5018359580399,4408.545742146046,2.774611111111111,0.3566308379233068,0.1285336299905797,3000.0,2.0,37.731829573934846,690.3223762924899,10.46,0.0,122.16110990946451,16.75352364472656
2725,4064,1628,337,450.3241282062463,11236.704070114869,0.4183611111111111,0.1169855714489203,0.2796282167293761,3000.0,2.5,73.06741573033706,272.0067288770393,6.78,0.0,70.49786803276176,10.790490005014554
2726,4065,2655,276,496.1466139502031,3366.808636717158,3.750138888888889,0.3377034118744563,0.0900509079477088,2500.0,2.0,32.50502008032129,542.0713315573853,8.57,0.0,225.89361537867666,53.784194137780155
2727,4066,1643,462,421.82629676981753,5930.071788059167,5.436527777777778,0.4557907159065892,0.0838385702303717,3000.0,1.8,34.292957746478876,359.6771012535013,8.92,0.0,713.7102311741818,88.47647493894816
2728,4067,1349,531,523.7356371942748,8505.282309626591,3.2366944444444434,0.3933496877006104,0.1215282117148151,2500.0,1.5,23.149606299212603,398.0091500420155,-7.48,0.25,331.42618500730833,26.16522513215592
2729,4068,11416,367,356.0474264501657,4468.017991705124,5.706333333333332,0.7409055287161833,0.1298391603568286,3500.0,2.5,38.73212669683257,355.7796281723392,2.23,0.0,49.186237487929326,5.832082444997334
